feature,importance
g__ADurb.Bin063-1,0.0008754649801133485
g__Abiotrophia,0.0027888775856816602
g__Absconditabacteriales_(SR1)_unclassified,0.0013716501436940403
g__Acetatifactor,0.0008695838576245483
g__Acetobacter,0.0008556312824159071
g__Acholeplasma,0.0015793611961714275
g__Acidaminococcus,0.0014617115635797624
g__Acidibacter,0.001632087824579021
g__Acidipila,0.001307020899562849
g__Acidithiobacillus,0.0014769487782194685
g__Acidobacteria_unclassified,0.0014155184340132886
g__Acidobacteriaceae_unclassified,0.002847673816023792
g__Acidobacteriales_unclassified,0.0012714134564318386
g__Acidovorax,0.0019184340373546494
g__Acinetobacter,0.002338629182920207
g__Actinobacillus,0.0018695527807505604
g__Actinobacteria_unclassified,0.004396660440957959
g__Actinomyces,0.0030035351550686154
g__Actinomycetaceae_unclassified,0.0010942510564534286
g__Actinomycetales_unclassified,0.002052743077334247
g__Actinomycetospora,0.0015016737951074523
g__Adlercreutzia,0.0008473763375013362
g__Aeriscardovia,0.0010392885165919242
g__Aerococcaceae_unclassified,0.0012474760247705179
g__Aeromonas,0.0010617700565417074
g__Agathobacter,0.0013557827054099135
g__Aggregatibacter,0.0028957674967908043
g__Akkermansia,0.002594093923790417
g__Alistipes,0.0008562345969726679
g__Alkanindiges,0.0014095900502016177
g__Allisonella,0.0014981090383475858
g__Allobaculum,0.0013057095940170668
g__Alloprevotella,0.0024405576004527625
g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.0015635514080926257
g__Alloscardovia,0.0016638678760371706
g__Alphaproteobacteria_unclassified,0.0016987217011246178
g__Alsobacter,0.0021482699831593148
g__Altererythrobacter,0.001536176412718299
g__Alysiella,0.0019303238006083512
g__Aminicenantales_unclassified,0.0015005140905023759
g__Anaerococcus,0.0019818245345943337
g__Anaeroglobus,0.0011326171014688754
g__Anaerolineaceae_unclassified,0.0012121015662826657
g__Anaeroplasma,0.0010520370236587573
g__Anaerostipes,0.002116400492152947
g__Anaerotaenia,0.0013945027632777855
g__Anaerotruncus,0.0012870014505751517
g__Anaerovorax,0.0015255315175307673
g__Angelakisella,0.0015230007504054997
g__Aquabacterium,0.0029847888661841526
g__Aquincola,0.0014040324011961036
g__Arcobacter,0.0012949543044383735
g__Asaccharobacter,0.002381067281722296
g__Asticcacaulis,0.002519917999117639
g__Atopobiaceae_unclassified,0.0010201254288624364
g__Atopobium,0.001745993660568769
g__Azohydromonas,0.0029117202637054295
g__Azospira,0.00217202943045643
g__Azospirillum,0.0011445856580121672
g__Bacillales_unclassified,0.001364312543456142
g__Bacilli_unclassified,0.0010580201425900572
g__Bacillus,0.0012802522481834568
g__Bacteriovorax,0.001087708601897903
g__Bacteroidales_unclassified,0.003802876409145749
g__Bacteroides,0.0027317609722277625
g__Bacteroidetes_unclassified,0.0012764405274477398
g__Barnesiella,0.001510029028909337
g__Bavariicoccus,0.002363052791623542
g__Bdellovibrio,0.0030131535211462192
g__Beijerinckiaceae_unclassified,0.0010549946542346145
g__Bergeyella,0.0015362818328592256
g__Betaproteobacteria_unclassified,0.0011901249725892956
g__Bifidobacterium,0.0017278777705597255
g__Bilophila,0.002280054696536368
g__Blautia,0.002364579401759684
g__Blvii28_wastewater-sludge_group,0.001306618868084383
g__Bordetella,0.0006847050980807872
g__Bosea,0.0011777339578673035
g__Bradyrhizobium,0.0009797247364282142
g__Brevibacterium,0.001228034772627648
g__Brevundimonas,0.001032231664949591
g__Bryobacter,0.0021687218774154816
g__Bulleidia,0.0007396617232567239
g__Burkholderia-Caballeronia-Paraburkholderia,0.0015618158308963969
g__Burkholderiaceae_unclassified,0.0022482418708799634
g__Burkholderiales_unclassified,0.0016327419337169745
g__Butyricicoccus,0.0040631614432182035
g__Butyricimonas,0.002465883211851958
g__Butyrivibrio_2,0.001954402388294086
g__C1-B045,0.001852092500456904
g__C39,0.0017342270212228363
g__CAG-56,0.001365432839905207
g__Caenimonas,0.0011295046142287813
g__Campylobacter,0.0023435403820587937
g__Candidatus_Arthromitus,0.0020179817913262097
g__Candidatus_Endomicrobium,0.004547277004023518
g__Candidatus_Pacebacteria_unclassified,0.00136718654986547
g__Candidatus_Saccharibacteria_unclassified,0.0028356928322829217
g__Candidatus_Saccharimonas,0.0019057358644893091
g__Candidatus_Soleaferrea,0.001554323259066228
g__Candidatus_Solibacter,0.0013923952988583212
g__Candidatus_Stoquefichus,0.0014597433652712786
g__Capnocytophaga,0.0034886192091525053
g__Cardiobacterium,0.002556337472675365
g__Catabacter,0.00133016752491545
g__Catenibacterium,0.0011297196451922431
g__Catonella,0.0013070066864178049
g__Caulobacter,0.0014912984128805666
g__Caulobacteraceae_unclassified,0.0010755890347628008
g__Centipeda,0.0009729476360004056
g__Chitinimonas,0.0009061529213740916
g__Chitinophagaceae_unclassified,0.0013516175625392284
g__Chloroplast_unclassified,0.0011648131941453719
g__Christensenellaceae_R-7_group,0.0015918955727464224
g__Christensenellaceae_unclassified,0.003654919424505081
