feature,importance
g__Abiotrophia,0.004000617875626062
g__Absconditabacteriales_(SR1)_unclassified,0.0046226348816730805
g__Acidaminococcus,0.004646350460091062
g__Acidibacter,0.008912764721004976
g__Actinobacillus,0.004584026686465287
g__Actinobacteria_unclassified,0.013191346520594947
g__Actinomycetospora,0.004728407583759291
g__Aerococcaceae_unclassified,0.00232622724510505
g__Agathobacter,0.0029756897541274806
g__Aggregatibacter,0.005410812804372905
g__Akkermansia,0.0034207090002415113
g__Alistipes,0.004054736349330056
g__Alloscardovia,0.004570523439113818
g__Alysiella,0.012029123681050595
g__Anaeroglobus,0.003794518745039141
g__Anaerostipes,0.005681133198569926
g__Bacilli_unclassified,0.006160553846660328
g__Bacteriovorax,0.0035217085767990054
g__Bacteroidales_unclassified,0.010891721441424742
g__Bacteroidetes_unclassified,0.0033346872758534727
g__Bergeyella,0.005059835976940715
g__Betaproteobacteria_unclassified,0.007450695391293444
g__Bifidobacterium,0.004458637491270273
g__Bilophila,0.006412038119093486
g__Blvii28_wastewater-sludge_group,0.005087174445974395
g__Bulleidia,0.003960569825050432
g__Butyricicoccus,0.004283411646296186
g__C39,0.0028951518817543634
g__CAG-56,0.00594489991055465
g__Candidatus_Saccharibacteria_unclassified,0.002511484815074412
g__Candidatus_Saccharimonas,0.005781440146233444
g__Candidatus_Soleaferrea,0.0071341998688657406
g__Capnocytophaga,0.006429827554275075
g__Catenibacterium,0.008887343316672708
g__Catonella,0.005476314932753838
g__Chloroplast_unclassified,0.0043926700761211844
g__Christensenellaceae_R-7_group,0.006582615416979511
g__Clostridiales_unclassified,0.007920354511271963
g__Clostridiales_vadinBB60_group_unclassified,0.002048047229822496
g__Clostridium_sensu_stricto_1,0.006218816240014793
g__Collinsella,0.0034899472890010446
g__Comamonadaceae_unclassified,0.0029399567491308226
g__Comamonas,0.002824584799589523
g__Coprococcus_3,0.004241661490288544
g__Corynebacterium,0.007943768826084599
g__Cryptobacterium,0.005521744061496204
g__Curvibacter,0.009433289346626706
g__Cutibacterium,0.00937653523389269
g__Cytophaga,0.004398325051842031
g__DNF00809,0.004923724949419592
g__Defluviitaleaceae_UCG-011,0.006196354095931474
g__Deinococcus,0.009975216931290347
g__Desulfobulbus,0.007304871000631952
g__Desulfomicrobium,0.00476946183842952
g__Desulfoplanes,0.004500646623734899
g__Desulfovibrio,0.00377434404566004
g__Desulfovibrionaceae_unclassified,0.0036414359408482996
g__Dialister,0.004182653339195028
g__Dorea,0.005855480162911445
g__Eggerthellaceae_unclassified,0.014096633464537427
g__Eikenella,0.003216597437246362
g__Enhydrobacter,0.003348211305141048
g__Enterobacter,0.004590598983803344
g__Enterorhabdus,0.003072939833160902
g__Erysipelatoclostridium,0.0046419658655818315
g__Erysipelotrichaceae_UCG-003,0.0052689354581013275
g__Escherichia,0.006385107347947884
g__Escherichia-Shigella,0.001918799827767021
g__Eubacterium]_brachy_group,0.004783222581102154
g__Eubacterium]_coprostanoligenes_group,0.006968587886643855
g__Eubacterium]_hallii_group,0.0028098748969154095
g__Eubacterium]_saphenum_group,0.0027053152047616493
g__Ezakiella,0.015442189848678716
g__F0058,0.006005964647766213
g__F0332,0.005591801248438354
g__Family_XIII_UCG-001,0.005450503836539938
g__Family_XIII_unclassified,0.0035521979869380066
g__Filifactor,0.005048559318091156
g__Finegoldia,0.007464666092405577
g__Flavobacteriales_unclassified,0.0038965875462568453
g__Flavonifractor,0.00412159191632987
g__Fretibacterium,0.003928925724192107
g__Fusobacterium,0.0033775518345993977
g__Gammaproteobacteria_unclassified,0.006666806686337818
g__Gardnerella,0.002078631246894787
g__Gordonia,0.003445979565315049
g__Gracilibacteria_unclassified,0.002305755262957988
g__Granulicatella,0.005308954332151569
g__Helicobacter,0.004702315699006582
g__Herbinix,0.0047061701439914515
