feature,importance
g__Abiotrophia,0.016086174519480124
g__Actinobacillus,0.017944935526980788
g__Aerococcaceae_unclassified,0.010209405387169612
g__Agathobacter,0.011769023257985478
g__Aggregatibacter,0.018797894763620964
g__Alloscardovia,0.02183408326188098
g__Alysiella,0.016543978618231054
g__Anaerostipes,0.020016432490575258
g__Bacteroidetes_unclassified,0.01588661464366141
g__Bifidobacterium,0.012263572134568667
g__Bilophila,0.012355283243144312
g__Blautia,0.01457726096055796
g__Blvii28_wastewater-sludge_group,0.012154710333605174
g__Butyricicoccus,0.016754245704784086
g__Butyrivibrio_2,0.008836719499069326
g__Capnocytophaga,0.02145279273239774
g__Citrobacter,0.022829494607018923
g__Clostridium_sensu_stricto_1,0.014895135423238197
g__Collinsella,0.01028973024157621
g__Corynebacterium,0.01940736213389138
g__Curvibacter,0.01669980505429393
g__Cutibacterium,0.034700793509092415
g__Defluviitaleaceae_UCG-011,0.015188861062392232
g__Desulfobulbus,0.02830810175713312
g__Desulfovibrionaceae_unclassified,0.02074925436344789
g__Eikenella,0.011478871094230347
g__Erysipelotrichaceae_UCG-003,0.02014793407030804
g__Eubacterium]_brachy_group,0.010200228570642792
g__Eubacterium]_saphenum_group,0.008918418404641104
g__F0332,0.01389122253359918
g__Faecalibacterium,0.01938057673806891
g__Family_XIII_unclassified,0.012303680661188424
g__Filifactor,0.012349967754772487
g__Fretibacterium,0.009794165345181927
g__JGI_0000069-P22_unclassified,0.018544909529239234
g__Klebsiella,0.012845984722499334
g__Lachnospiraceae_unclassified,0.008806459931971274
g__Lactobacillus,0.017216122781380343
g__Lautropia,0.015375312062504998
g__Lentimicrobiaceae_unclassified,0.012315137122047026
g__Megasphaera,0.016902644876023932
g__Mollicutes_RF39_unclassified,0.02522260691534478
g__Moraxella,0.028830393937073887
g__Mycoplasma,0.016491941822743408
g__Neisseriaceae_unclassified,0.016375988943906288
g__Parabacteroides,0.029037178549140476
g__Parvimonas,0.009698896174953519
g__Peptostreptococcaceae_unclassified,0.010856006343121775
g__Phascolarctobacterium,0.015039075390536234
g__Prevotella_2,0.035938153071868574
g__Prevotellaceae_UCG-001,0.009242817983369046
g__Quinella,0.013155315643127767
g__Ruminococcaceae_NK4A214_group,0.011763391774807867
g__Ruminococcaceae_UCG-005,0.0236217188559335
g__Ruminococcus]_torques_group,0.010633271322726777
g__Scardovia,0.013322443338782053
g__Selenomonas_3,0.016967796149763768
g__Solobacterium,0.01769529604530777
g__Subdoligranulum,0.019230016725197387
g__Treponema_2,0.011542505136145628
g__Vibrio,0.014311884448053093
