feature,importance
g__Absconditabacteriales_(SR1)_unclassified,0.003918185591759557
g__Acetatifactor,0.001255914066875698
g__Acidaminococcus,0.005323382191100444
g__Acidibacter,0.0010477736705104073
g__Acidobacteria_unclassified,0.0009096788295905149
g__Acidobacteriales_unclassified,0.0030644017643186245
g__Actinobacteria_unclassified,0.0038586444740721345
g__Actinomycetaceae_unclassified,0.007460636316711695
g__Aerococcaceae_unclassified,0.005848869632645198
g__Agathobacter,0.003823137181496978
g__Alistipes,0.0026566725751353214
g__Alkanindiges,0.0005622192516606988
g__Allisonella,0.0024918978590414793
g__Allobaculum,0.0003982219310987618
g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.0016228781008511936
g__Alloscardovia,0.0034804804327277215
g__Altererythrobacter,0.0017645617832754026
g__Alysiella,0.005207211914251566
g__Anaeroplasma,0.0
g__Anaerotaenia,0.0012356516890735189
g__Aquincola,0.0014803993556337341
g__Arcobacter,0.004013147377238097
g__Asaccharobacter,0.00240510683403356
g__Asticcacaulis,0.002229392779204078
g__Atopobium,0.004523499735170685
g__Azospira,0.004797777108038717
g__Bacilli_unclassified,0.003903097121944098
g__Bacillus,0.0062501993340415155
g__Bacteriovorax,0.003432934807294692
g__Barnesiella,0.0030799764961073066
g__Beijerinckiaceae_unclassified,0.0029932379334215806
g__Betaproteobacteria_unclassified,0.006685015035931222
g__Blautia,0.0020976596348145256
g__Blvii28_wastewater-sludge_group,0.0071018182929565325
g__Brevibacterium,0.002687022637942551
g__Bulleidia,0.0031968730035959137
g__Burkholderiales_unclassified,0.004997616770449167
g__Butyrivibrio_2,0.003489769253736928
g__C1-B045,0.005136695152604093
g__Candidatus_Arthromitus,0.0016708253082035288
g__Candidatus_Saccharibacteria_unclassified,0.001680074069417935
g__Candidatus_Solibacter,0.001362691258900167
g__Cardiobacterium,0.001389053753554568
g__Catabacter,0.0033115690467701553
g__Catenibacterium,0.004930406743458256
g__Caulobacter,0.0030379383910317985
g__Centipeda,0.003401837959106789
g__Chitinophagaceae_unclassified,0.0
g__Chloroplast_unclassified,0.002210091333190647
g__Christensenellaceae_R-7_group,0.0029758869117343357
g__Christensenellaceae_unclassified,0.006282532567423358
g__Chromobacterium,0.004710748045940907
g__Chryseobacterium,0.0026915059844737576
g__Cloacibacterium,0.002079868529523362
g__Clostridiales_Family_XIV._Incertae_Sedis_unclassified,0.0015985251840084105
g__Clostridiales_vadinBB60_group_unclassified,0.00457911724961391
g__Clostridioides,0.0023654971337803425
g__Clostridium_sensu_stricto_1,0.003117008624072843
g__Clostridium_sensu_stricto_3,0.0037616514877000496
g__Comamonadaceae_unclassified,0.0009136366149619221
g__Comamonas,0.0023211536265508865
g__Coprobacter,0.001619477479793639
g__Coprococcus_3,0.0035813612975989315
g__Coriobacteriaceae_unclassified,0.005397766652767475
g__Corynebacterium,0.00700546630229875
g__Curvibacter,0.004844959162877635
g__Dechlorosoma,0.002087228584483637
g__Defluviitaleaceae_UCG-011,0.0012692386749911108
g__Deinococcus,0.005285042752735437
g__Dermatophilaceae_unclassified,0.005816136892294942
g__Desulfovibrionaceae_unclassified,0.0055283457011813765
g__Dolosigranulum,0.005236930365995058
g__Dyella,0.00040134609729800355
g__Eggerthellaceae_unclassified,0.02613063128247539
g__Ellin6067,0.0002169438363772993
g__Elsterales_unclassified,0.001439283120765652
g__Elusimicrobium,0.0019641771659603376
g__Emticicia,0.0025316692956743247
g__Enhydrobacter,0.0018819305743866315
g__Enorma,0.0018916435689471168
g__Ensifer,0.008178668373207902
g__Enterobacter,0.002667761408334924
g__Enterorhabdus,0.0017568073623221636
g__Erysipelotrichaceae_UCG-004,0.0027262967827795482
g__Erysipelotrichaceae_UCG-006,0.004728367345859782
g__Escherichia,0.008885051118284968
g__Escherichia-Shigella,0.0024641482850699236
g__Eubacteriaceae_unclassified,0.004358216701687102
g__Eubacterium,0.0076479814008991705
