feature,importance
g__Acidibacter,0.0028411085667403423
g__Acidithiobacillus,0.0030239071687519926
g__Acidobacteriaceae_unclassified,0.002848686563001068
g__Acidobacteriales_unclassified,0.0032504530614529278
g__Acidovorax,0.003134615428188698
g__Actinobacillus,0.0029371916114159227
g__Actinomyces,0.0037348584302912637
g__Adlercreutzia,0.0022003263719508003
g__Aeromonas,0.002286156604031784
g__Alistipes,0.003364834405823247
g__Allisonella,0.003444607957705893
g__Alloprevotella,0.002644985521105297
g__Alsobacter,0.003437925198964785
g__Altererythrobacter,0.0018456800858278153
g__Anaerolineaceae_unclassified,0.006836101576589451
g__Anaeroplasma,0.004532152463224121
g__Anaerotruncus,0.00191160704611369
g__Anaerovorax,0.003693779984630795
g__Angelakisella,0.0029242118745836584
g__Aquincola,0.006060547076685817
g__Arcobacter,0.005227702970581566
g__Atopobiaceae_unclassified,0.0028920022058435747
g__Atopobium,0.004575003096987176
g__Azospira,0.0043801896382933804
g__Bacillales_unclassified,0.003568526126484878
g__Bacilli_unclassified,0.0035153001080515983
g__Bacillus,0.0044795276904461235
g__Bacteriovorax,0.0025819059602325105
g__Bacteroidetes_unclassified,0.00521306284488326
g__Barnesiella,0.005466156442525583
g__Bavariicoccus,0.003022157344631201
g__Bdellovibrio,0.0052816477212877504
g__Bergeyella,0.0032468880901243935
g__Bifidobacterium,0.002160907496925526
g__Bilophila,0.0032109066228169516
g__Blautia,0.0033951730132643454
g__Bordetella,0.0019118573871759331
g__Bosea,0.003072831487404871
g__Bradyrhizobium,0.005497532753928677
g__Brevundimonas,0.0032931307350959655
g__Burkholderiaceae_unclassified,0.003427373356329856
g__Butyricicoccus,0.006889123846181663
g__Butyricimonas,0.0028558661848902644
g__Campylobacter,0.004347148747807409
g__Candidatus_Soleaferrea,0.003127418665639728
g__Candidatus_Solibacter,0.0051544799830801884
g__Catabacter,0.0027372284141957137
g__Catenibacterium,0.002341404640294101
g__Catonella,0.002806656380590599
g__Caulobacteraceae_unclassified,0.003042997368853776
g__Centipeda,0.0026200297070282526
g__Chitinimonas,0.0030560898180861415
g__Chitinophagaceae_unclassified,0.003290538969666147
g__Christensenellaceae_unclassified,0.008428426206185714
g__Chujaibacter,0.0038156275474901967
g__Citrobacter,0.004172868259193922
g__Clostridium_sensu_stricto_10,0.0034426695965838
g__Cm1-21,0.0026545853183758137
g__Collinsella,0.003941654134903922
g__Comamonadaceae_unclassified,0.002664081859306264
g__Cryptobacterium,0.0028059160131703475
g__Cytophaga,0.003636709563812682
g__Delftia,0.005049691644614968
g__Dermacoccus,0.002184629224955122
g__Dermatophilaceae_unclassified,0.005064991219600469
g__Desulfomicrobium,0.004032828257301318
g__Desulfovibrio,0.002530586585541457
g__Dolosigranulum,0.002993766835570702
g__Dorea,0.0018030874730601055
g__Dubosiella,0.005395223607238095
g__Eggerthella,0.002925873316489109
g__Eggerthia,0.004401301244547433
g__Eisenbergiella,0.0025615010358971606
g__Elizabethkingia,0.0020466255388846724
g__Elsterales_unclassified,0.0031579617545215133
g__Elusimicrobium,0.0030889403507346324
g__Emticicia,0.002496474648998266
g__Endobacter,0.006579954508255578
g__Enterobacter,0.0021434222483320236
g__Enterobacterales_unclassified,0.003250812208702605
g__Enterococcus,0.005858886626036049
g__Enterorhabdus,0.0023947794527415128
g__Escherichia-Shigella,0.0036707662959446627
g__Eubacteriaceae_unclassified,0.0030799480224234575
g__Eubacterium]_brachy_group,0.0022579006172432237
g__Eubacterium]_coprostanoligenes_group,0.0038714378758552344
g__Eubacterium]_eligens_group,0.005734649285485006
g__Eubacterium]_hallii_group,0.0026107509217183854
g__Eubacterium]_saphenum_group,0.002542449629572717
g__Eubacterium]_yurii_group,0.004398128982372106
g__Ezakiella,0.0028988334340183768
g__FCPS473,0.003712054480856069
g__Family_XIII_AD3011_group,0.0054829201961771904
g__Family_XIII_UCG-001,0.0029380400027522414
g__Finegoldia,0.0030681936683576777
g__Firmicutes_unclassified,0.0035127364880136653
g__Flavobacteriaceae_unclassified,0.004379953974440509
g__Flavobacterium,0.0039347333277778
g__Flavonifractor,0.005178998722008631
g__Flexilinea,0.0033718533095848154
g__Fusicatenibacter,0.0023312529900884524
g__GCA-900066575,0.0025707794534019783
g__Gaiellales_unclassified,0.004898951403711165
g__Gemella,0.0039842412195262725
g__Gemmatimonas,0.0030386848622353615
g__Gordonia,0.0037680591446578554
g__Granulicatella,0.002499001067062936
g__Helicobacter,0.003203859936070902
g__Herbinix,0.002502529158336807
g__Holdemanella,0.0030707148224272712
g__Holdemania,0.0025257331328258996
g__Howardella,0.002763736196346194
g__Hungatella,0.0025958277924597027
g__Hydrogenophaga,0.0036846709729226445
g__Hymenobacter,0.0030561418747836076
g__Hyphomicrobium,0.003328289150706548
g__IMCC26256_unclassified,0.012197492863326515
g__Intestinibacter,0.003216923316172257
g__Izimaplasmatales_unclassified,0.0025560564345768885
g__Janibacter,0.0036285504518917583
g__Johnsonella,0.003688654366984532
g__Kineothrix,0.0020845944730572092
g__Kingella,0.00288357736667758
g__Kinneretia,0.004051161209417038
g__Kocuria,0.0052461302437563475
g__Kosakonia,0.002574060627862369
g__LD29,0.0026429476057167993
g__Lachnoclostridium,0.009945195441919968
g__Lachnospira,0.0028141141225638644
g__Lachnospiraceae_FCS020_group,0.005725042232121391
g__Lachnospiraceae_ND3007_group,0.002480935596221216
g__Lachnospiraceae_UCG-010,0.003682237932918495
g__Lachnospiraceae_XPB1014_group,0.0035583366160015103
g__Lachnospiraceae_unclassified,0.0024388377073301616
g__Lactobacillus,0.0031990503004134365
g__Lactococcus,0.0036884272925206255
g__Leclercia,0.0028114760362854753
g__Leifsonia,0.0037380647832780307
g__Leuconostoc,0.004107386408047079
g__Luteimonas,0.0025668676093093985
g__Luteitalea,0.0031266380336586732
g__Luteolibacter,0.003364499529043055
g__Lysinibacillus,0.0043225971445721885
g__Macrococcus,0.00484053066932564
g__Marvinbryantia,0.0031468634514393305
g__Megamonas,0.00378786822510511
g__Mesorhizobium,0.0038519737101873454
g__Methylacidiphilaceae_unclassified,0.0040632123862472695
g__Methylophilus,0.004898706676973864
g__Methyloversatilis,0.0030051631340831395
g__Mitochondria_unclassified,0.003569457346801431
g__Mobiluncus,0.006677218850155071
g__Moraxella,0.0070136185067282445
g__Moryella,0.0028633081088607136
g__Mucispirillum,0.0036586691123210364
g__Muribaculaceae_unclassified,0.002687115534968614
g__Mycobacterium,0.00317196533209553
g__Neomicrococcus,0.0031212895615764747
g__Novosphingobium,0.005186703498539784
g__Nubsella,0.004503484194825967
g__Ochrobactrum,0.0035403027589763266
g__Odoribacter,0.0033858327070188277
g__Olsenella,0.003860531635445734
g__Oribacterium,0.004312969989144473
g__Ornithinimicrobium,0.0031064467973870554
g__Ottowia,0.0023969983363476425
g__Paeniclostridium,0.003212555042043322
g__Paracaedibacteraceae_unclassified,0.0038513202511529943
g__Paraprevotella,0.003052310121344543
g__Parascardovia,0.0029549830237405013
g__Parvimonas,0.0027610314371796798
g__Pasteurellales_unclassified,0.003274150458340246
g__Pedosphaeraceae_unclassified,0.0043523260940818076
g__Pelistega,0.0028248813172932945
g__Pelomonas,0.003712314519356027
g__Peptoclostridium,0.004125406035174509
g__Peptoniphilus,0.002414446145891069
g__Phascolarctobacterium,0.004869320940372716
g__Phaselicystis,0.0038783251055424807
g__Phocaeicola,0.004038870344485763
g__Planktomarina,0.0019696530064933046
g__Planktothrix_NIVA-CYA_15,0.002067934983110882
g__Pleomorphomonadaceae_unclassified,0.0037621667565515397
g__Polynucleobacter,0.004689464183882023
g__Porphyromonadaceae_unclassified,0.0019523959049295976
g__Prevotella,0.003137459179074918
g__Prevotella_1,0.004067291600037299
g__Prevotella_2,0.008488136970522125
g__Prevotella_6,0.002943782003938261
g__Prevotella_7,0.004030872988175442
g__Prevotellaceae_NK3B31_group,0.002665926358159271
g__Prevotellaceae_UCG-003,0.0025676678618454353
g__Prevotellaceae_UCG-004,0.006413541528656395
