feature,importance
g__ADurb.Bin063-1,0.0
g__Abiotrophia,0.003807549
g__Absconditabacteriales_(SR1)_unclassified,0.0026745314
g__Acetatifactor,0.0
g__Acetobacter,0.00423763
g__Acholeplasma,0.0
g__Acidaminococcus,0.0
g__Acidibacter,0.0037452485
g__Acidipila,0.0
g__Acidithiobacillus,0.0026450593
g__Acidobacteria_unclassified,0.004867953
g__Acidobacteriaceae_unclassified,0.0035763585
g__Acidobacteriales_unclassified,0.0030298007
g__Acidovorax,0.0
g__Acinetobacter,0.0
g__Actinobacillus,0.0
g__Actinobacteria_unclassified,0.0043161907
g__Actinomyces,0.004570994
g__Actinomycetaceae_unclassified,0.0
g__Actinomycetales_unclassified,0.0
g__Actinomycetospora,0.0
g__Adlercreutzia,0.0
g__Aeriscardovia,0.0
g__Aerococcaceae_unclassified,0.0
g__Aeromonas,0.002158857
g__Agathobacter,0.0
g__Aggregatibacter,0.0051015248
g__Akkermansia,0.0033685165
g__Alistipes,0.0
g__Alkanindiges,0.0
g__Allisonella,0.006013978
g__Allobaculum,0.0030753969
g__Alloprevotella,0.0027336052
g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.0
g__Alloscardovia,0.0
g__Alphaproteobacteria_unclassified,0.002234379
g__Alsobacter,0.0037838535
g__Altererythrobacter,0.003149432
g__Alysiella,0.0
g__Aminicenantales_unclassified,0.0014578232
g__Anaerococcus,0.003154332
g__Anaeroglobus,0.002957934
g__Anaerolineaceae_unclassified,0.0
g__Anaeroplasma,0.0
g__Anaerostipes,0.0
g__Anaerotaenia,0.0
g__Anaerotruncus,0.0
g__Anaerovorax,0.0044061113
g__Angelakisella,0.0
g__Aquabacterium,0.0
g__Aquincola,0.0026790241
g__Arcobacter,0.0
g__Asaccharobacter,0.0
g__Asticcacaulis,0.0
g__Atopobiaceae_unclassified,0.0
g__Atopobium,0.0
g__Azohydromonas,0.0042376355
g__Azospira,0.0025026833
g__Azospirillum,0.0025281087
g__Bacillales_unclassified,0.0
g__Bacilli_unclassified,0.0
g__Bacillus,0.0027363072
g__Bacteriovorax,0.0014953244
g__Bacteroidales_unclassified,0.0045995093
g__Bacteroides,0.0
g__Bacteroidetes_unclassified,0.0
g__Barnesiella,0.0043588574
g__Bavariicoccus,0.0
g__Bdellovibrio,0.0045256186
g__Beijerinckiaceae_unclassified,0.0
g__Bergeyella,0.0028934004
g__Betaproteobacteria_unclassified,0.0
g__Bifidobacterium,0.002200395
g__Bilophila,0.0
g__Blautia,0.0034264287
g__Blvii28_wastewater-sludge_group,0.0
g__Bordetella,0.004537392
g__Bosea,0.002609488
g__Bradyrhizobium,0.0
g__Brevibacterium,0.0
g__Brevundimonas,0.0
g__Bryobacter,0.0
g__Bulleidia,0.0
g__Burkholderia-Caballeronia-Paraburkholderia,0.0050957357
g__Burkholderiaceae_unclassified,0.0
g__Burkholderiales_unclassified,0.0
g__Butyricicoccus,0.0
g__Butyricimonas,0.0039503872
g__Butyrivibrio_2,0.0
g__C1-B045,0.0023147408
g__C39,0.0
g__CAG-56,0.0
g__Caenimonas,0.0026861916
g__Campylobacter,0.0
g__Candidatus_Arthromitus,0.0
g__Candidatus_Endomicrobium,0.0
g__Candidatus_Pacebacteria_unclassified,0.0037848537
g__Candidatus_Saccharibacteria_unclassified,0.0
g__Candidatus_Saccharimonas,0.0
g__Candidatus_Soleaferrea,0.005294607
g__Candidatus_Solibacter,0.0041000573
g__Candidatus_Stoquefichus,0.0
g__Capnocytophaga,0.0032464408
g__Cardiobacterium,0.0
g__Catabacter,0.0020459073
g__Catenibacterium,0.0
g__Catonella,0.0035881475
g__Caulobacter,0.0035462822
g__Caulobacteraceae_unclassified,0.0
g__Centipeda,0.0047187833
g__Chitinimonas,0.0
g__Chitinophagaceae_unclassified,0.0
g__Chloroplast_unclassified,0.0040396177
g__Christensenellaceae_R-7_group,0.0018913437
g__Christensenellaceae_unclassified,0.0
g__Chromobacterium,0.0030169985
g__Chryseobacterium,0.0
g__Chujaibacter,0.0033300242
g__Citrobacter,0.0059959493
g__Cloacibacterium,0.0040603667
g__Clostridiales_Family_XIV._Incertae_Sedis_unclassified,0.0028016262
g__Clostridiales_unclassified,0.0045957547
g__Clostridiales_vadinBB60_group_unclassified,0.0
g__Clostridioides,0.0
g__Clostridium,0.0016293938
g__Clostridium_sensu_stricto_1,0.0
g__Clostridium_sensu_stricto_10,0.0034005244
g__Clostridium_sensu_stricto_3,0.0029671097
g__Cm1-21,0.0027458419
g__Collinsella,0.0043171905
g__Comamonadaceae_unclassified,0.0032775397
g__Comamonas,0.002233915
g__Coprobacillus,0.0
g__Coprobacter,0.0
g__Coprococcus_1,0.0035279582
g__Coprococcus_2,0.002598694
g__Coprococcus_3,0.004157328
g__Coriobacteriaceae_unclassified,0.0025637168
g__Coriobacteriales_Incertae_Sedis_unclassified,0.0029292435
g__Corynebacterium,0.0040428145
g__Corynebacterium_1,0.005696208
g__Cryptobacterium,0.0019154244
g__Curvibacter,0.0
g__Cutibacterium,0.006015119
g__Cytophaga,0.0026950743
g__DNF00809,0.0
g__Dechloromonas,0.0
g__Dechlorosoma,0.003344347
g__Defluviitaleaceae_UCG-011,0.0047672573
g__Deinococcus,0.004567701
g__Delftia,0.0039612167
g__Dermacoccus,0.003866922
g__Dermatophilaceae_unclassified,0.0
g__Desulfobulbus,0.005093468
g__Desulfomicrobium,0.0
g__Desulfoplanes,0.002034511
g__Desulfovibrio,0.0026846945
g__Desulfovibrionaceae_unclassified,0.0017370464
g__Dialister,0.0032807405
g__Dolosigranulum,0.0030998604
g__Dorea,0.0
g__Dubosiella,0.004047945
g__Duganella,0.0
g__Duncaniella,0.0026765068
g__Dyella,0.0
g__Dysgonomonas,0.0
g__Eggerthella,0.0033911448
g__Eggerthellaceae_unclassified,0.0
g__Eggerthia,0.0024013703
g__Eikenella,0.0015849205
g__Eisenbergiella,0.0
g__Elizabethkingia,0.0059797917
g__Ellin6067,0.003426904
g__Elsterales_unclassified,0.0
g__Elusimicrobium,0.0
g__Emticicia,0.0038841919
g__Endobacter,0.0
g__Enhydrobacter,0.0037759463
g__Enorma,0.0028888346
g__Ensifer,0.0
g__Enterobacter,0.0
g__Enterobacterales_unclassified,0.0
g__Enterobacteriaceae_unclassified,0.0
g__Enterococcus,0.0
g__Enterorhabdus,0.0
g__Epulopiscium,0.0
g__Erysipelatoclostridium,0.0027793844
g__Erysipelothrix,0.0038696069
g__Erysipelotrichaceae_UCG-003,0.002046178
g__Erysipelotrichaceae_UCG-004,0.0035374525
g__Erysipelotrichaceae_UCG-006,0.0039396207
g__Escherichia,0.0032593128
g__Escherichia-Shigella,0.0
g__Eubacteriaceae_unclassified,0.0031607274
g__Eubacterium,0.0
g__Eubacterium]_brachy_group,0.0028509272
g__Eubacterium]_coprostanoligenes_group,0.0051848986
g__Eubacterium]_eligens_group,0.00415062
g__Eubacterium]_hallii_group,0.0
g__Eubacterium]_nodatum_group,0.0029409786
g__Eubacterium]_oxidoreducens_group,0.0028323007
g__Eubacterium]_ruminantium_group,0.0
g__Eubacterium]_saphenum_group,0.0036038358
g__Eubacterium]_ventriosum_group,0.0023274533
g__Eubacterium]_xylanophilum_group,0.0035601642
g__Eubacterium]_yurii_group,0.0
g__Ezakiella,0.0027429012
g__F0058,0.0
g__F0332,0.0036344435
g__F082_unclassified,0.0
g__FCPS473,0.0046556643
g__Faecalibacterium,0.0030392571
g__Faecalibaculum,0.0
g__Faecalimonas,0.0029612589
g__Family_XIII_AD3011_group,0.0
g__Family_XIII_UCG-001,0.0
g__Family_XIII_unclassified,0.0
g__Fastidiosipila,0.0
g__Fibrella,0.0
g__Filifactor,0.0015595319
g__Finegoldia,0.0
g__Firmicutes_unclassified,0.0
g__Flavobacteriaceae_unclassified,0.0031116086
g__Flavobacteriales_unclassified,0.003933526
g__Flavobacterium,0.0036206953
g__Flavonifractor,0.0019908922
g__Flexilinea,0.003562285
g__Fluviicola,0.005330558
g__Fournierella,0.0
g__Fretibacterium,0.0029769691
g__Fusicatenibacter,0.0031213178
g__Fusobacterium,0.0
g__GCA-900066225,0.005497267
g__GCA-900066575,0.0
g__Ga0077536_unclassified,0.0
g__Gaiellales_unclassified,0.0
g__Gammaproteobacteria_unclassified,0.0
g__Gardnerella,0.002414197
g__Gastranaerophilales_unclassified,0.003119844
g__Gemella,0.0
g__Gemmatimonas,0.0042840005
g__Gemmobacter,0.0
g__Geobacillus,0.00200586
g__Geodermatophilus,0.0029614572
g__Glucerabacter,0.0
g__Gordonia,0.0034623528
g__Gordonibacter,0.0043253317
g__Gracilibacteria_unclassified,0.0
g__Granulicatella,0.0021735535
g__Haemophilus,0.0045470884
g__Helicobacter,0.0
g__Herbinix,0.0
g__Holdemanella,0.0
g__Holdemania,0.0
g__Howardella,0.0
g__Humibacter,0.0037909232
g__Hungatella,0.0
