feature,importance
g__Abiotrophia,0.0051081654578891585
g__Absconditabacteriales_(SR1)_unclassified,0.0015266143330004444
g__Acidobacteria_unclassified,0.0021041851211376777
g__Acidobacteriaceae_unclassified,0.0034323417324744953
g__Acidovorax,0.0037350960369573016
g__Actinobacillus,0.00421633264208928
g__Actinomyces,0.003584416246052332
g__Actinomycetospora,0.002896896008050675
g__Agathobacter,0.004594590780499739
g__Alistipes,0.0034023193187925228
g__Alloprevotella,0.00497969433417555
g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.00290916532299943
g__Alsobacter,0.0039056272634312543
g__Alysiella,0.0032754523132729097
g__Anaerococcus,0.003285735195936229
g__Anaeroglobus,0.002616330146223383
g__Anaerotruncus,0.0033254183766384146
g__Anaerovorax,0.0019231811000850203
g__Angelakisella,0.003137400762581303
g__Aquabacterium,0.004474698907690299
g__Aquincola,0.005487958257250807
g__Arcobacter,0.002587932177303395
g__Asaccharobacter,0.003932866792538585
g__Atopobiaceae_unclassified,0.0032243158760649746
g__Atopobium,0.0024664593623809775
g__Bacillus,0.002484563214094851
g__Bacteriovorax,0.0020233496950497407
g__Bacteroidales_unclassified,0.007688893015842047
g__Bavariicoccus,0.005021492148438591
g__Bifidobacterium,0.003380018921600403
g__Bilophila,0.003962961632408415
g__Bordetella,0.0022624696646295814
g__Bosea,0.001857442346443496
g__Bradyrhizobium,0.003224993227347505
g__Bryobacter,0.0026918581535493274
g__Burkholderiales_unclassified,0.00407441173698776
g__Butyricicoccus,0.0077149450628389475
g__Butyricimonas,0.004414143142750911
g__Butyrivibrio_2,0.0017706536245625714
g__C1-B045,0.003233124956007897
g__CAG-56,0.003055119702357904
g__Campylobacter,0.0022521380608574054
g__Candidatus_Arthromitus,0.0016112249241118795
g__Candidatus_Endomicrobium,0.007120735010259105
g__Candidatus_Saccharibacteria_unclassified,0.006370607310369633
g__Candidatus_Stoquefichus,0.002573774736417377
g__Capnocytophaga,0.007195450884818541
g__Cardiobacterium,0.004509431437521309
g__Caulobacteraceae_unclassified,0.0013036008826378062
g__Chloroplast_unclassified,0.00191209446275446
g__Christensenellaceae_R-7_group,0.002221025369335104
g__Christensenellaceae_unclassified,0.008094974554621501
g__Citrobacter,0.005770212640744165
g__Clostridiales_Family_XIV._Incertae_Sedis_unclassified,0.0026824645606254864
g__Clostridioides,0.003658314247248574
g__Clostridium,0.002854729573243194
g__Clostridium_sensu_stricto_1,0.004992116668658026
g__Clostridium_sensu_stricto_10,0.003724366596887126
g__Cm1-21,0.004679255024591523
g__Collinsella,0.004315827658002171
g__Coprobacillus,0.0032073123890544756
g__Corynebacterium_1,0.003652425500984647
g__Cryptobacterium,0.0022463329070566552
g__Curvibacter,0.004483162502732896
g__Cutibacterium,0.009706965325913563
g__DNF00809,0.0007374395696379306
g__Dechlorosoma,0.0027666364884203426
g__Dermacoccus,0.003997536411421791
g__Dermatophilaceae_unclassified,0.003974088320222926
g__Desulfobulbus,0.005391598913300116
g__Dorea,0.002443546646329781
g__Dyella,0.0007701181895661921
g__Dysgonomonas,0.0026575023513629747
g__Eggerthella,0.0019794888268496267
g__Eggerthellaceae_unclassified,0.004835107158082769
g__Eggerthia,0.0013201651211029912
g__Eisenbergiella,0.003699444911555479
g__Elizabethkingia,0.003846099376918586
g__Endobacter,0.0023914648571738573
g__Enorma,0.0021498303845385778
g__Ensifer,0.004741638533876932
g__Enterobacter,0.004474358640495168
g__Enterobacteriaceae_unclassified,0.0023381966608984226
g__Epulopiscium,0.0037554056184687687
g__Erysipelatoclostridium,0.0031875430165466353
g__Erysipelothrix,0.002286841907514315
g__Erysipelotrichaceae_UCG-004,0.0018032065484405663
g__Eubacterium]_coprostanoligenes_group,0.0037151949957578466
g__Eubacterium]_eligens_group,0.0038553633493101256
g__Eubacterium]_nodatum_group,0.0024944423153612704
g__Eubacterium]_oxidoreducens_group,0.0039024431140504278
g__Eubacterium]_ruminantium_group,0.0032779405370298308
g__Eubacterium]_saphenum_group,0.002023451363723429
g__Eubacterium]_ventriosum_group,0.00390918761713512
g__Eubacterium]_yurii_group,0.004600462231320131
g__Fastidiosipila,0.002843645552007763
g__Fibrella,0.00352999307580495
g__Firmicutes_unclassified,0.0028488450729676896
g__Flavobacteriaceae_unclassified,0.003368596662222392
g__Flavobacteriales_unclassified,0.007947799014360489
g__Flavobacterium,0.0026802564840075387
g__Flavonifractor,0.0020463150392695806
g__Fusicatenibacter,0.005658063769298523
g__Fusobacterium,0.005676887512645364
g__GCA-900066225,0.0033346019236120666
g__GCA-900066575,0.002571384605200438
g__Gaiellales_unclassified,0.006454442903839312
g__Gardnerella,0.001317186551450154
g__Gastranaerophilales_unclassified,0.0033403398714967063
g__Gemmatimonas,0.00141308092389904
g__Gemmobacter,0.0026330721415498476
g__Geodermatophilus,0.005620357659052187
g__Glucerabacter,0.004491997097917259
g__Gordonia,0.0027410951610460635
g__Gordonibacter,0.0033585482128575014
g__Granulicatella,0.0013991660463582817
g__Herbinix,0.0026023480855635064
g__Holdemanella,0.0029847521958977054
g__Howardella,0.0022762939231592396
g__Humibacter,0.001989514325805428
g__Hungatella,0.0010810325785559553
g__Hydrogenophaga,0.0010172253629142365
g__Hymenobacter,0.00301791354244494
g__Hyphomicrobium,0.0027512570259594173
g__IMCC26256_unclassified,0.004622545626858478
g__Intestinibacter,0.00432567540459983
g__Izimaplasmatales_unclassified,0.004569869749814229
g__JGI_0000069-P22_unclassified,0.0013686117652250457
g__Janibacter,0.0023378698910608326
g__Johnsonella,0.0027011813119213815
g__Jonquetella,0.005606466101594408
g__KD4-96_unclassified,0.003614460064137582
g__KF-JG30-C25_unclassified,0.0015606071766855732
g__Kineothrix,0.0018126909110457623
g__Kinneretia,0.003178135632152398
g__Kluyvera,0.002147802379566975
g__Kosakonia,0.004378362268706475
g__Ktedonobacteraceae_unclassified,0.00922066513234135
g__Lachnoanaerobaculum,0.00216527149152823
g__Lachnospiraceae_UCG-006,0.0013558570755494357
g__Lachnospiraceae_XPB1014_group,0.002775742385621864
g__Lactobacillales_unclassified,0.0034449492957383345
g__Lactobacillus,0.003980553481434715
g__Lactococcus,0.00277664035129022
g__Lautropia,0.0020779156209501195
g__Lawsonella,0.003570063851157363
g__Leclercia,0.004467002111167981
g__Lineage_IV_unclassified,0.0009865752250944704
g__Luteolibacter,0.0024117958612369025
g__Lysinibacillus,0.003313935912241945
g__Marvinbryantia,0.005005942341083692
g__Megamonas,0.005387953149054582
g__Megasphaera,0.0021602600153740677
g__Mesorhizobium,0.005589139167973936
g__Methylophilus,0.01194138162759902
g__Methyloversatilis,0.004148228245732632
g__Mobiluncus,0.005367998267565378
g__Mollicutes_RF39_unclassified,0.0033741059731115823
g__Morganella,0.002812541685059514
g__Moryella,0.0019201831565712302
g__Muribaculum,0.0013090105885483695
g__Mycobacterium,0.005118038865841344
g__Mycoplasma,0.0035822019857735107
g__Negativibacillus,0.007875083575005994
g__Neisseria,0.00880754170808134
g__Novispirillum,0.002283552235746496
g__Novosphingobium,0.005458561326661292
g__Nubsella,0.003637823482324862
g__Oribacterium,0.0016708449129192633
g__Ornithinimicrobium,0.0025281395324292803
g__Oscillibacter,0.0014929991084598959
g__P5D1-392_unclassified,0.0017061737635251117
g__Paenisporosarcina,0.005008036872413431
g__Pajaroellobacter,0.005070865673504551
g__Paracoccus,0.003085132221045915
g__Paraprevotella,0.004042228017659809
g__Parvimonas,0.00464243689489836
g__Pasteurellales_unclassified,0.004866587420189916
g__Pelistega,0.0048071425214521145
g__Peptoanaerobacter,0.0034916486394142316
g__Peptococcus,0.003548459103787441
g__Peptoniphilus,0.0037678270632953443
g__Peptostreptococcus,0.0031441155916182876
g__Peredibacter,0.0015935158882967489
g__Phascolarctobacterium,0.008948709506099028
g__Phocaeicola,0.005369504310504706
g__Phyllobacteriaceae_unclassified,0.0039730571471926915
g__Planktomarina,0.0012385363550964183
g__Polynucleobacter,0.0037081184034921
g__Prevotella_1,0.0026128790713891427
g__Prevotella_2,0.015694187928742057
g__Prevotella_7,0.0007711810389575324
g__Prevotellaceae_NK3B31_group,0.004013388636993182
g__Prevotellaceae_UCG-003,0.0005434505650364981
g__Prevotellaceae_UCG-004,0.008312004409190395
g__Prevotellaceae_unclassified,0.0030186937877016793
g__Propionibacterium,0.0018064985592245327
g__Proteiniphilum,0.001108900731840478
g__Proteobacteria_unclassified,0.004218517261185615
g__Pseudacidovorax,0.008371467055051214
g__Pseudolabrys,0.003186779322150346
g__Pseudoramibacter,0.002639620401456648
g__Psychrobacter,0.005874546410885057
g__Pygmaiobacter,0.001296960324287315
g__Qingshengfania,0.004275870795126349
g__Quinella,0.003513731743332325
g__Ramlibacter,0.0017871888680509583
g__Raoultella,0.004652471449874084
g__Raoultibacter,0.002945134542176019
g__Reyranella,0.0017429529596321713
g__Rhodanobacter,0.0028485510286468787
g__Rhodobacter,0.002288096197318279
g__Rhodospirillales_unclassified,0.002419368830273346
